repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
mikeya/strive-be,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,1,517,509,518
minesh1409/laka,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,159,159,159
ming6/grape,grape+grape-filename:pom.xml,master,0,0,700,698,701
ming6/grape-seed,grape+grape-filename:pom.xml,master,0,0,698,698,698
minikuma/demographql,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,16,16,19
miscbits/Grape,grape+grape-filename:pom.xml,master,0,0,491,491,491
missa4892/graphqlguide,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,73,38,81
MissThee/springboot-mybatis-shiro-jwt-restful,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,4,2,14,15,278
mitchellirvin/blog-api,com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle,master,0,0,313,313,313
Mitschi/mavendiffer,grape+grape-filename:pom.xml,master,0,0,429,429,527
mizaniewicz/translationdb,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & graphql-java+graphql-java-extension:gradle,fordaniel,0,0,553,518,553
MJ-Youn/graphql-exmaple,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,57,57,90
mjfphp/GDP,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,371,536,539
mjhost/anagrafica,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,818,562,822
mjw56/headfon.es-android,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,0,0,133,133,165
mkalen/tibber-graphql-client,graphsql+graphsql-filename:pom.xml,master,3,0,116,116,226
mkalen/tibber-graphql-model,graphsql+graphsql-filename:pom.xml & io.aexp.nodes.graphql+nodes-filename:pom.xml,master,0,0,221,221,226
mkczyk/graphql-examples,com.graphql-java-kickstart+voyager-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & io.leangen.graphql+graphql-spqr-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-test-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,2,0,75,77,79
mkczyk/hackernews-graphql-java,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,1,0,77,77,80
mkris8/graphql-spring-boot,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.embedler.moon.graphql.boot.starter+graphql-spring-boot-starter-filename:pom.xml & com.embedler.moon.graphql+spring-graphql-common-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,782,779,782
mksoni29/6sept,com.graphql-java+graphql-java-annotations-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java-annotations+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,1,0,278,279,279
mlposey/notegala,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,2,0,351,420,539
mmakhalaf/MasjidyWS,com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphql-java-servlet-extension:gradle,master,0,0,178,178,178
mmalkiew/spring-graphql,com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,122,122,123
mmehrotra/coe-graphql,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,109,109,176
mmnguyen/graphql-springboot,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,437,437,437
mneedham/neo4j-graphql,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,idl-roundtrip,1,0,782,758,783
Moeletji/Grape__COS301_Main_Project,grape+grape-filename:pom.xml,master,0,1,385,385,1855
mohammedhasna2015/AwsProject,com.apollographql.apollo+apollo-extension:gradle & com.amazonaws+aws-android-sdk-appsync-gradle-plugin-extension:gradle & com.amazonaws+aws-android-sdk-appsync-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,0,0,52,52,52
moisesbsfilho/GraphIoApp,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,2,0,594,594,596
moksamedia/okta-springboot-graphql,com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle,master,3,2,56,300,307
Monis1/GraphQL-Android-Client,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,0,0,187,187,187
monrealis/db-experiments,com.graphql-java+java-dataloader-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,217,217,255
Monyancha/Cloud-Farm-Mobile-App,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle,master,1,0,182,203,203
motyim/demos,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml,master,1,0,58,58,598
MountCloud/graphql-client,org.mountcloud+graphql-client-filename:pom.xml,master,4,4,8,12,443
MoussaaK/Github-Statistics,com.coxautodev+graphql-java-tools-filename:pom.xml & com.coxautodev+graphql-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,1,101,101,139
MoussaaK/GraphQL-Learning,com.coxautodev+graphql-java-tools-filename:pom.xml & com.coxautodev+graphql-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,115,115,115
mowgli930/graphql-tutorial,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,415,415,422
mozilla-tw/checkNshare,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle,master,5,2,7,19,97
mozovw/delicacy-grape,grape+grape-filename:pom.xml,master,0,0,387,387,387
mpastorini/test1,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,329,329,332
mpbalmeida/GraphQL-DynamoDB-SpringBoot-Example,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java+voyager-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,321,321,321
mpi/graphql-rx,com.graphql-java+graphql-rxjava-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,749,736,749
mpi2/cda_api,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java+voyager-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,323,323,446
mpi2/impc-publication-curation,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java+voyager-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,49,49,49
mquandvr/graphql-annotation-spring,com.graphql-java-kickstart+voyager-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-test-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml,master,1,0,12,12,94
mquandvr/graphql-spring-sample,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-java-annotations-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java-annotations+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,94,94,108
mradbourne/mood-backend,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,84,120,126
mrbdahlem/commit,com.apollographql.apollo+apollo-runtime-filename:pom.xml & com.apollographql.apollo+apollo-filename:pom.xml,master,0,0,77,77,109
Mrblw/aobei,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,console-statistics,1,0,213,232,232
mrdear/study-graphql,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-test-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-test-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,65,65,65
mremondi/CurateAndroidConsumer,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,0,0,208,230,489
mrfarstad/pu-sleep-analysis,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,3,0,261,261,471
MrGraversen/spring-graphql,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,191,191,212
mrkiwi/RepoTestApp,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle & com.apollographql.apollo+apollo-rx2-support-extension:gradle,master,0,0,105,105,105
MrMonster911/qlik-data-t-test,grape+grape-extension:gradle,master,0,0,259,259,259
mrshinsa/Apollo,com.amazonaws+aws-android-sdk-appsync-gradle-plugin-extension:gradle & com.amazonaws+aws-android-sdk-appsync-extension:gradle,master,1,0,42,42,64
MrSwimmer/OSM-Kotlin-,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle,master,0,0,197,197,363
mrunesson/winesite,grape+grape-filename:pom.xml,master,0,0,1333,1333,1333
mrussmann/light-example-4j,com.graphql-java+graphql-java-extension:gradle & com.networknt+graphql-common-extension:gradle & com.networknt+graphql-extension:gradle & com.networknt+graphql-filename:pom.xml & graphql-java+graphql-java-extension:gradle & com.networknt+graphql-common-filename:pom.xml & com.networknt+graphql-router-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.networknt+graphql-router-extension:gradle & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,54,54,54
msdhn/demos,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,126,126,198
mstachniuk/graphql-java-example,com.graphql-java-kickstart+graphql-spring-boot-starter-extension:gradle & com.graphql-java-kickstart+graphiql-spring-boot-starter-extension:gradle & io.leangen.graphql+spqr-extension:gradle & com.graphql-java-kickstart+graphql-extension:gradle,master,4,1,2,2,423
mstachniuk/graphql-schema-from-introspection-generator,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,1,0,202,202,351
mswertz/molgenis-emx2,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,1,0,2,2,209
mtuong/nextflow,grape+grape-extension:gradle,master,0,0,622,622,622
Mu-YanG/Graphqldemo,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java-kickstart+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-test-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-test-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml & com.graphql-java-kickstart+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,65,66,66
MuhammadAdeelUsman/kafka-connect,com.graphql-java-kickstart+graphql-java-tools-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java-kickstart+graphql-java-servlet-filename:pom.xml,master,0,0,197,197,197
mukesh-microservices/AccountService,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,54,54,129
muky8/Sample,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle & com.apollographql.apollo+apollo-rx2-support-extension:gradle,master,0,0,143,143,143
mulesoft-labs/graphql-router,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,7,2,76,405,517
muratkarakas/graphql-basics,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,1,0,546,508,619
murielg/android-examples,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle,master,0,0,479,477,742
murki/graphql-github-client,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,930,925,930
muruges95/magicbullet,com.apollographql.apollo+apollo-extension:gradle,master,0,0,255,255,255
mvulpe29/spring-demo,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,68,68,111
mwesteli/graphql-workshop,com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java-kickstart+voyager-spring-boot-starter-filename:pom.xml,master,0,0,126,126,126
my-branding-repo/tutorials-master,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-java-annotations-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java-annotations+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,180,180,180
my-finance/my-finance-api,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,428,425,428
my-learn/graphql-java-learning,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,459,459,459
MyBigDaXin/MySpringTemplate,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,14,14,14
myhau/java-functional-boilerplate,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-rxjava-filename:pom.xml,master,0,0,1089,1088,1090
myin142/healifefit,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & io.leangen.graphql+graphql-spqr-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,14,14,38
myspecialway/my-special-way-android,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,3,6,106,106,395
mythfish/shiro-sample-web-with-shiro-memcached,grape+grape-filename:pom.xml,master,4,2,724,2497,2497
mzennis/epoxy-example,com.apollographql.apollo+apollo-rx2-support-extension:gradle & com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle & com.apollographql.apollo+apollo-rx-support-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle,master,0,0,524,523,532
nagabushankampli/GraphQL,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,274,274,278
nagerz/HomeTracker_BE,io.leangen.graphql+spqr-filename:pom.xml,master,0,0,7,7,24
naitae99/tutorials,com.graphql-java+graphql-java-annotations-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java-annotations+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,1,0,110,251,251
najeebu1/graphqlclient,io.aexp.nodes.graphql+nodes-filename:pom.xml,master,0,0,124,124,124
Nandem/graphql-java-experiments,com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java-kickstart+voyager-spring-boot-starter-filename:pom.xml,master,0,0,90,90,109
nandgreat/KKT4President,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,0,1,392,392,450
nangudeprashant/SpringMVC,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-java-annotations-filename:pom.xml & graphql-java-annotations+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,523,523,523
nani92/GoNoteIt,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.apollo+apollo-rx2-support-extension:gradle,develop,5,1,76,47,413
nano-projects/nano2,io.github.graphql-java+graphql-java-annotations-filename:pom.xml & graphql-java-annotations+graphql-java-annotations-filename:pom.xml & com.graphql-java+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml,master,0,1,291,291,344
nanshens/blog,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,2,1,1,1,244
nanshens/shoehome,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,2,1,94,202,320
naruksaisai/234project-backend,com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & com.zhokhov.graphql+graphql-datetime-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.zhokhov.graphql+datetime-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,1,1,398,398,409
narys12/browzer-api,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,551,542,551
natarajmb/graphql,com.graphql-java-kickstart+graphiql-spring-boot-starter-extension:gradle & com.graphql-java-kickstart+graphql-spring-boot-starter-extension:gradle & com.graphql-java-kickstart+graphql-spring-boot-starter-test-extension:gradle & com.graphql-java-kickstart+voyager-spring-boot-starter-extension:gradle & com.graphql-java-kickstart+graphql-extension:gradle,master,0,0,115,115,115
natehermens/graphql-basic-auth,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-test-filename:pom.xml & com.graphql-java+voyager-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,280,280,300
NateRobinson/BATCTool,com.apollographql.apollo+apollo-extension:gradle,master,0,1,208,208,270
NateRobinson/BATool,com.apollographql.apollo+apollo-extension:gradle,master,1,0,208,208,301
NateRobinson/BBViewer,com.apollographql.apollo+apollo-extension:gradle,master,0,0,208,208,301
NateRobinson/SDKTempDemo,com.apollographql.apollo+apollo-extension:gradle,master,1,0,208,208,299
NathanPiggy/graphql-demo-with-spring-boot,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,14,14,45,107,687
naungsoe/lms,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,1,385,385,1035
nayan-savi/spring-boot-graphql-item,io.leangen.graphql+spqr-filename:pom.xml,master,0,0,40,40,40
naynikaw/Survive,com.amazonaws+aws-android-sdk-appsync-gradle-plugin-extension:gradle & com.amazonaws+aws-android-sdk-appsync-extension:gradle,master,0,0,38,38,38
nbbank-cloud-native-workshop/shipping-service,com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle,master,0,1,170,170,173
nchabanoles/graphql,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,118,118,379
nchabanoles/graphql-bonita-service,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-servlet-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,288,288,288
nchabanoles/howto-graphql-java,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,307,307,307
NCI-Agency/anet,com.graphql-java+java-dataloader-extension:gradle & com.graphql-java+graphql-java-extension:gradle & io.leangen.graphql+spqr-extension:gradle & graphql-java+graphql-java-extension:gradle,candidate,9,7,1,1,741
NCIP/cacore-sdk,grape+grape-filename:ivy.xml,master,3,6,237,1190,2259
NCIP/cagrid,grape+grape-filename:build.xml & grape+grape-filename:ivy.xml,master,0,1,1820,1897,2267
