repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
knaw-huc/resourcesync,org.apache.tinkerpop+neo4j-gremlin-filename:pom.xml & com.tinkerpop+neo4j-gremlin-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml,master,0,0,48,48,55
korsvanloon/giraph,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,0,0,1462,1458,1462
koubagade/FlightSearchTitanGraph,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,0,0,469,375,469
kpacha/mafia,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,1,0,1719,2334,2350
kracr/rdf-pg-eval,io.github.litmus-benchmark-suite+gremlinator-filename:pom.xml,master,0,0,20,20,44
kriskrishna/pricechangecalculatorservice,com.microsoft.spring.data.gremlin+spring-data-gremlin-filename:pom.xml,master,0,0,27,27,27
ktschmidt/sqlgstuff,com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml,master,0,0,91,91,91
kud1ing/tinkerpop-rs,org.apache.tinkerpop+gremlin-extension:gradle & org.apache.tinkerpop+gremlin-core-extension:gradle & com.tinkerpop+gremlin-core-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop+tinkergraph-gremlin-extension:gradle & org.apache.tinkerpop+tinkergraph-gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle,master,9,0,28,565,895
kwcarpenter/payroll_java,com.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-groovy-extension:gradle,master,0,0,1887,1887,1900
kython-seu/janusgraph,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop+hadoop-gremlin-filename:pom.xml & com.tinkerpop+gremlin-driver-filename:pom.xml & org.apache.tinkerpop+hadoop-gremlin-filename:pom.xml & org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+gremlin-console-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-console-filename:pom.xml & org.apache.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+spark-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-test-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop+tinkergraph-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,0,0,521,494,521
kython-seu/kason-janus,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop+hadoop-gremlin-filename:pom.xml & com.tinkerpop+gremlin-driver-filename:pom.xml & org.apache.tinkerpop+hadoop-gremlin-filename:pom.xml & org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+gremlin-console-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-console-filename:pom.xml & org.apache.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+spark-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-test-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,0,0,494,462,494
lambdazen/bitsy,org.apache.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop+gremlin-driver-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-test-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,60,9,8,12,818
lambdazen/gvz,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,4,0,46,1328,2052
lambdazen/pixy,com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml,master,33,7,78,219,2102
LateralThoughts/DevInLove,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,2,1,1971,2264,2711
laurencecao/ml_toy,org.apache.tinkerpop+gremlin-driver-extension:gradle & com.tinkerpop+neo4j-gremlin-extension:gradle & org.apache.tinkerpop+gremlin-server-extension:gradle & org.apache.tinkerpop+giraph-gremlin-extension:gradle & org.apache.tinkerpop+gremlin-archetype-tinkergraph-extension:gradle & com.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop+giraph-gremlin-extension:gradle & org.apache.tinkerpop+gremlin-extension:gradle & org.apache.tinkerpop+gremlin-core-extension:gradle & com.tinkerpop+gremlin-core-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop+tinkergraph-gremlin-extension:gradle & org.apache.tinkerpop+gremlin-shaded-extension:gradle & org.apache.tinkerpop+gremlin-console-extension:gradle & com.tinkerpop+gremlin-driver-extension:gradle & org.apache.tinkerpop+tinkergraph-gremlin-extension:gradle & org.apache.tinkerpop+gremlin-archetype-extension:gradle & com.tinkerpop.gremlin+gremlin-groovy-extension:gradle & com.tinkerpop+gremlin-server-extension:gradle & org.apache.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & org.apache.tinkerpop+neo4j-gremlin-extension:gradle & com.tinkerpop+gremlin-console-extension:gradle,master,1,0,261,261,658
lbroudoux/24hducode-2014,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,2,1,1961,1961,1973
ldbc/ldbc_snb_implementations,com.tinkerpop+gremlin-driver-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,19,22,6,73,1827
learning-layers/Cloud-Video-Transcoder,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,2,3,145,1295,1919
LeeXYZABC/IndexGraph,com.tinkerpop+gremlin-driver-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,0,0,155,155,678
leomrlima/gameon-graph-map,org.apache.tinkerpop+neo4j-gremlin-filename:pom.xml & com.tinkerpop+neo4j-gremlin-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & com.steelbridgelabs.oss+neo4j-gremlin-bolt-filename:pom.xml,master,0,0,412,412,657
leonidasJH/tinkerpop,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-archetype-server-filename:pom.xml & org.apache.tinkerpop+neo4j-gremlin-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-test-filename:pom.xml & org.apache.tinkerpop+gremlin-archetype-filename:pom.xml & com.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop+hadoop-gremlin-filename:pom.xml & org.apache.tinkerpop+sparql-gremlin-filename:pom.xml & com.tinkerpop+gremlin-driver-filename:pom.xml & org.apache.tinkerpop+hadoop-gremlin-filename:pom.xml & org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+neo4j-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-archetype-tinkergraph-filename:pom.xml & com.tinkerpop+gremlin-console-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-console-filename:pom.xml & org.apache.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-python-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+spark-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-test-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-shaded-filename:pom.xml & org.apache.tinkerpop+gremlin-archetype-dsl-filename:pom.xml & com.michaelpollmeier+tinkergraph-gremlin-filename:pom.xml & com.michaelpollmeier+gremlin-filename:pom.xml & com.tinkerpop+tinkergraph-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,0,0,103,103,103
leviathan-db/leviathan-db,com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml,master,1,0,1541,1532,1555
li282886931/JanusGraph,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop+hadoop-gremlin-filename:pom.xml & com.tinkerpop+gremlin-driver-filename:pom.xml & org.apache.tinkerpop+hadoop-gremlin-filename:pom.xml & org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+gremlin-console-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-console-filename:pom.xml & org.apache.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+spark-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-test-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop+tinkergraph-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,0,0,285,285,285
liksita/objectMappingDataNucleusNeo4j,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,0,0,300,300,398
lindareijnhoudt/neo4j-ehri-plugin,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,0,0,1462,2105,2395
linguanghuan/JavaTool,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-java-filename:pom.xml,master,0,0,210,210,217
LITMUS-Benchmark-Suite/sparql-to-gremlin,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+sparql-gremlin-filename:pom.xml & org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop+tinkergraph-gremlin-filename:pom.xml,master,51,8,56,243,998
liu92/spring_boot_graph,com.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop+hadoop-gremlin-filename:pom.xml & com.tinkerpop+gremlin-driver-filename:pom.xml & org.apache.tinkerpop+hadoop-gremlin-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+spark-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,0,0,1,6,19
lolski/janusgraph-with-spark-standalone-poc,com.tinkerpop+hadoop-gremlin-filename:pom.xml & org.apache.tinkerpop+hadoop-gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+spark-gremlin-filename:pom.xml,master,1,0,276,565,574
lolski/poc-janusgraph-with-spark-standalone,com.tinkerpop+hadoop-gremlin-filename:pom.xml & org.apache.tinkerpop+hadoop-gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+spark-gremlin-filename:pom.xml,master,0,0,268,268,268
LPhD/Jess,org.apache.tinkerpop+gremlin-driver-extension:gradle & org.apache.tinkerpop+gremlin-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop+gremlin-driver-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle,dev,2,0,7,7,205
ltrias/twm,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,1,0,959,1496,1504
luanne/packaging,org.neo4j.server.plugin+neo4j-gremlin-plugin-filename:pom.xml,master,1,0,2262,2632,2632
lumenrobot/lumen,org.apache.tinkerpop+neo4j-gremlin-filename:pom.xml & com.tinkerpop+neo4j-gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml,master,4,1,498,1090,1608
lvaruzza/BAMFold,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,0,0,2077,2077,2139
maduhu/HDP2.5-atlas,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,0,0,506,959,681
mageshwaranr/business-function-costing,com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-java-extension:gradle,master,0,0,987,985,988
majorseitan/gremlin-maven-plugin,com.tinkerpop+gremlin-console-filename:pom.xml & org.apache.tinkerpop+gremlin-console-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml,master,0,0,232,232,728
maltesander/orientdb-index-performance,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,1,0,665,835,836
maltesander/rest-jersey2-json-jwt-authentication,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,4,8,77,832,834
maltesander/titan-cassandra-elasticsearch-index,org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop+tinkergraph-gremlin-filename:pom.xml,master,2,1,639,850,850
ManelAb/windup,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,0,0,110,640,640
manhhoang/learn-tinkerpop-cucumber-gradle,com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-java-extension:gradle,master,0,0,672,664,676
Manisha-Siddartha/Titan_GraphDataBase,com.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop+gremlin-driver-filename:pom.xml & org.apache.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,0,0,751,751,751
manorepo/GraphDBBenchmarking,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,4,1,64,1113,1113
mapr-demos/janusgraph,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-test-filename:pom.xml & com.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop+hadoop-gremlin-filename:pom.xml & com.tinkerpop+gremlin-driver-filename:pom.xml & org.apache.tinkerpop+hadoop-gremlin-filename:pom.xml & org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+gremlin-console-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & org.apache.tinkerpop+gremlin-console-filename:pom.xml & org.apache.tinkerpop+gremlin-server-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+spark-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-test-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop+tinkergraph-gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-driver-filename:pom.xml,master,0,0,14,14,427
marcelalburg/orientdb3-embedded,com.orientechnologies+orientdb-gremlin-filename:pom.xml,master,0,0,338,338,355
marcelocf/janusgraph_tutorial,org.apache.tinkerpop+gremlin-driver-extension:gradle & org.apache.tinkerpop+gremlin-extension:gradle & org.apache.tinkerpop+gremlin-core-extension:gradle & com.tinkerpop+gremlin-core-extension:gradle & com.tinkerpop+gremlin-extension:gradle & org.apache.tinkerpop+spark-gremlin-extension:gradle & com.tinkerpop+gremlin-driver-extension:gradle & org.apache.tinkerpop+hadoop-gremlin-extension:gradle & com.tinkerpop+hadoop-gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle,master,52,19,13,552,730
Mark-Kovalyov/probe,org.apache.tinkerpop+gremlin-driver-extension:gradle & org.apache.tinkerpop+gremlin-extension:gradle,master,1,0,1,1,703
markodjurovic/OrientDBGremlinMTTest,com.orientechnologies+orientdb-gremlin-filename:pom.xml,master,0,0,150,150,245
MartinHaeusler/chronos,org.apache.tinkerpop+gremlin-extension:gradle & org.apache.tinkerpop+gremlin-core-extension:gradle & com.tinkerpop+gremlin-extension:gradle & org.apache.tinkerpop+gremlin-test-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle,master,45,4,51,378,1129
mashengchen/apache-trafodion-janusgraph-integration,org.apache.tinkerpop+gremlin-filename:pom.xml,master,0,0,176,176,534
MathieuGug/StreamingTwitter,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop+tinkergraph-gremlin-filename:pom.xml,master,0,0,385,385,411
MathieuGug/TwitterGraphs,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+tinkergraph-gremlin-filename:pom.xml & com.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml & org.apache.tinkerpop+gremlin-core-filename:pom.xml & com.tinkerpop+tinkergraph-gremlin-filename:pom.xml,master,0,0,377,377,393
mattyb149/GroovyConsoleSpoonPlugin,com.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-groovy-extension:gradle,master,4,0,722,1800,2436
mattyb149/pdi-detect-change,com.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-groovy-extension:gradle,master,0,0,1857,1857,1858
mattyb149/pdi-graph-computing,com.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-groovy-extension:gradle,master,1,1,993,1448,2095
mattyb149/pdi-layout,com.tinkerpop.gremlin+gremlin-java-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml,master,1,2,1363,1344,1365
mattyb149/pdi-memcached-plugin,com.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-groovy-extension:gradle,master,1,8,1701,1928,1940
mattyb149/pdi-superlative-plugin,com.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-groovy-extension:gradle,master,0,0,1519,1519,1869
mattyb149/pentaho-metaverse-orig,com.tinkerpop.gremlin+gremlin-groovy-filename:pom.xml & com.tinkerpop+gremlin-groovy-filename:pom.xml & com.tinkerpop.gremlin+gremlin-filename:pom.xml & com.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-filename:pom.xml & org.apache.tinkerpop+gremlin-groovy-filename:pom.xml,master,0,0,1434,1435,1807
mattyb149/pentaho-plugin-skeletons,com.tinkerpop+gremlin-groovy-extension:gradle & com.tinkerpop+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-extension:gradle & com.tinkerpop.gremlin+gremlin-groovy-extension:gradle,master,7,10,723,1309,2155
