repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
ajrox090/DS-changes,org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,197,197,197
ajs6f/fcrepo-xslt-triplegenerator,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,1316,2175,2448
ajs6f/fcrepo3-rdf-extractor,org.apache.jena+jena-filename:pom.xml,master,0,2,372,372,1164
ajs6f/fcrepo3-shim,edu.si.trippi+trippi-sparql-filename:pom.xml & edu.si.trippi+trippi-sparql-fcrepo-webapp-filename:pom.xml & edu.si.trippi+trippi-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,478,829,975
ajs6f/jena-validation,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,584,584,584
ajs6f/trellis-cassandra-webapp,org.apache.jena+jena-filename:pom.xml,master,1,1,265,265,448
akasten/tstore,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml,master,0,0,290,290,1228
akhamdo/myGN,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,103,103,119
Akila94/Ontoger,com.hp.hpl.jena+jena-filename:pom.xml,master,0,0,65,72,218
AkioShira/AcademicPlan,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,14,14,91
akjoshi/hdt-java,org.rdfhdt+hdt-fuseki-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,1523,1525,1525
akjoshi/nxparser,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1512,1512,1512
akkisinghpanchaal/Semantic-Web-Forms,org.apache.jena+jena-filename:pom.xml,master,0,0,1306,1284,1306
Aklakan/aksw-challenge-2015,org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-batch-filename:pom.xml,master,0,0,1346,1344,1346
Aklakan/jenabean,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1331,1331,1331
Aklakan/osgi-example-parent,org.apache.jena+jena-filename:pom.xml,master,0,0,930,929,930
Aklakan/PhD-Templates,com.hp.hpl.jena+jena-filename:pom.xml & org.aksw.sparqlify+sparqlify-update-filename:pom.xml & org.aksw.sparqlify+sparqlify-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-extra-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.aksw.sparqlify+sparqlify-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,2002,2421,2421
akollegger/trivial-graph,org.openrdf.sesame+sesame-filename:pom.xml,master,1,0,1865,2783,2819
akpietsch/LibaryCardMatch,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,905,905,905
Akshay809/protege_extension,edu.stanford.protege+org.protege.editor.owl.rdf-filename:pom.xml,master,0,0,1250,1250,1803
AKSW/ADEQUAtE,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1155,2209,2431
AKSW/Auto-Slides,org.apache.jena+jena-filename:pom.xml,master,2,1,443,587,588
AKSW/dbpedia-revision-meta-convert,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,718,819,833
AKSW/DL-Learner-sake-web,org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml,develop,2,0,373,831,1024
AKSW/dynamiclod,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,4,0,1310,1324,1504
AKSW/Emu,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,develop,0,0,1015,735,1015
AKSW/Evalink,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1818,1818,1818
AKSW/FTS-EC-2-RDF,org.aksw.sparqlify+sparqlify-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.aksw.sparqlify+sparqlify-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,4,0,1220,1220,2596
AKSW/GeoLift,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,4,1122,2144,2311
AKSW/HMM,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,2059,2449,2459
AKSW/IDOL,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,28,28,1003
AKSW/IGUANA-Extended,org.aksw.jena-sparql-api+jena-sparql-api-server-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-batch-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-cache-filename:pom.xml,master,0,0,1157,905,1157
AKSW/InfoboxProvenanceTracking,org.apache.jena+jena-filename:pom.xml,master,1,0,251,251,679
AKSW/KBox,org.apache.jena+jena-filename:pom.xml,master,27,5,23,23,1101
AKSW/LinkedData-QA-Dashboard,org.apache.jena+jena-filename:pom.xml,master,4,2,14,2330,2844
AKSW/linkeval,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,1,1,201,1294,2295
AKSW/LinkLion,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,4,2,387,877,2036
AKSW/LionDen,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1503,1493,1514
AKSW/LiveRdfNews,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,6,2,208,1043,2528
AKSW/lod2-stack,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,0,113,1517,1517
AKSW/LODVader,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,7,0,101,101,1334
AKSW/LSQ,org.apache.jena+jena-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,15,4,226,226,1507
AKSW/Mandolin,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,8,2,13,539,762
AKSW/meta-rdf,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,718,918,1140
AKSW/meta-sparql,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,718,855,855
AKSW/openQA,org.openrdf.sesame+sesame-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-utils-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,develop,9,4,60,72,1491
AKSW/PanLex-2-RDF,org.aksw.sparqlify+sparqlify-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.aksw.sparqlify+sparqlify-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml,master,2,0,1226,1226,2354
AKSW/pdb4dllearner,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,2063,2596,2601
AKSW/RdfDatasetCatalog,org.aksw.jena-sparql-api+jena-sparql-api-server-filename:pom.xml & org.aksw.sparqlify+sparqlify-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.aksw.sparqlify+sparqlify-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml,master,0,0,1588,1588,1876
AKSW/rdfindex,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-cache-h2-filename:pom.xml & org.apache.jena+jena-text-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml,master,3,1,1527,1527,1722
AKSW/RDFUnit,org.aksw.jena-sparql-api+jena-sparql-api-resources-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-cache-h2-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,100,32,4,3,2262
AKSW/Resource2Vec,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,6,7,148,551,1167
AKSW/RLOG,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,707,2175,2175
AKSW/rocker,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,7,2,432,923,1598
AKSW/SdwKG2Solr,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,687,791,828
AKSW/semantic-ci,org.apache.jena+jena-filename:pom.xml,master,2,0,968,1154,1160
AKSW/SmartDataWebKG,org.apache.jena+jena-core-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,0,490,383,1247
AKSW/SML,com.hp.hpl.jena+jena-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-server-filename:pom.xml & org.aksw.sparqlify+sparqlify-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.aksw.sparqlify+sparqlify-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,1,740,1485,1953
AKSW/sml-converters,org.aksw.sparqlify+sparqlify-core-filename:pom.xml & org.aksw.sparqlify+sparqlify-filename:pom.xml,master,4,0,1315,1315,1782
AKSW/SPARQL-Metrics,org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,839,2031,2113
AKSW/SPARQL2NL,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,32,10,18,1190,2770
AKSW/SparqlAnalytics,org.aksw.jena-sparql-api+jena-sparql-api-server-filename:pom.xml & org.aksw.sparqlify+sparqlify-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.aksw.sparqlify+sparqlify-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml,master,4,1,2075,2261,2267
AKSW/Sparqlify-Extensions,com.hp.hpl.jena+jena-filename:pom.xml & org.aksw.sparqlify+sparqlify-update-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-server-filename:pom.xml & org.aksw.sparqlify+sparqlify-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-extra-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.aksw.sparqlify+sparqlify-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-core-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.aksw.jena-sparql-api+jena-sparql-api-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,0,15,1866,2421
AKSW/temporal-interval-scoping,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,1,1,1444,1434,2231
AKSW/transform.pfarrerbuch,org.apache.jena+jena-filename:pom.xml,master,0,1,783,608,2115
AKSW/VeriLinks,com.hp.hpl.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,1,2,882,883,2423
AKSW/void,org.apache.jena+jena-filename:pom.xml,master,0,0,1622,1622,1636
AKSW/zika,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1130,1130,1130
alanezz/ESWC-SPAPI,org.apache.jena+jena-filename:pom.xml,master,1,0,372,372,373
alanezz/ISWCRecursive,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-jdbc-driver-remote-filename:pom.xml & org.apache.jena+jena-spatial-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-text-filename:pom.xml & org.apache.jena+jena-jdbc-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,1,813,1157,1495
alanezz/RecSPARQL,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-csv-filename:pom.xml & org.apache.jena+jena-jdbc-driver-remote-filename:pom.xml & org.apache.jena+jena-spatial-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-text-es-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-fuseki1-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-text-filename:pom.xml & org.apache.jena+jena-jdbc-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,9,9,15
alanezz/RecursiveSPARQL,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-jdbc-driver-remote-filename:pom.xml & org.apache.jena+jena-spatial-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-text-filename:pom.xml & org.apache.jena+jena-jdbc-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1568,1568,1568
AlasdairGray/OPS-IRS-Prototype,org.openrdf.sesame+sesame-filename:pom.xml,master,1,0,784,2676,2791
albacg5/big_data,org.apache.jena+jena-extension:gradle,master,1,0,597,575,603
AlBaker/SpringJena,org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,22,5,224,1402,2898
albangaignard/EDAMetrics,org.apache.jena+jena-filename:pom.xml,master,1,0,637,701,705
albangaignard/FedOrNot,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,693,649,693
albangaignard/sharp-prov-toolbox,org.apache.jena+jena-filename:pom.xml,master,1,2,547,756,912
alberto-mr/recrules,org.apache.jena+jena-filename:pom.xml,master,0,0,831,803,831
ale003/testGraphDbs,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml,master,1,2,1617,1617,1889
aleberutti/IngAr_Hibrido,org.apache.jena+jena-filename:pom.xml,master,0,0,267,267,274
alegrm/json2rdf,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,250,250,266
AlejandroGonzalR/classGenerator-mxGraph,org.eclipse.rdf4j+rdf4j-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,166,166,181
AlejandroGonzalR/Ontology,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,194,194,194
alejohoy/ontotesisproyectosgrado,org.apache.jena+apache-jena-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1235,1480,1480
alemela/TellMeQuality,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,784,444,902
AlertProject/OCELOt,org.openrdf.sesame+sesame-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,1,2074,2337,2374
ales-woska/vkget,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,917,916,1156
Alessandro727/Virgilio,org.apache.jena+jena-filename:pom.xml,master,0,0,615,549,615
alessinicola/folessator,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-csv-filename:pom.xml & org.apache.jena+jena-jdbc-driver-remote-filename:pom.xml & org.apache.jena+jena-spatial-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-text-es-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-fuseki1-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-text-filename:pom.xml & org.apache.jena+jena-jdbc-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,595,579,595
alessio-uni-bologna/linked-data-api,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1304,1304,1304
AlessioDeAngelis/PolarGraph,org.apache.jena+jena-filename:pom.xml,master,0,0,1811,1791,2003
alexandraleahu/sesi,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1125,1947,2043
alexandruatomei9/emu,org.apache.jena+jena-filename:pom.xml,master,0,0,1581,1581,1674
alexbtk/amos-ss16-proj9,org.apache.jena+jena-extension:gradle & org.apache.jena+apache-jena-extension:gradle,master,0,1,1096,1063,1155
AlexC93/CryMa,org.apache.jena+jena-filename:pom.xml,master,0,0,496,495,599
AlexChanson/semanticwebdemo,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,75,55,86
alexeyev/trends,org.apache.stanbol+org.apache.stanbol-filename:pom.xml,master,0,0,1583,1948,2065
alexgarciac/biotea,org.openrdf.sesame+sesame-filename:build.xml,master,0,2,1102,1773,1784
alexgarciac/testbiotea,org.openrdf.sesame+sesame-filename:build.xml,master,0,0,1327,1327,1327
AlexHarp/HydroidAPI,org.apache.stanbol+org.apache.stanbol-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,141,758,758
AlexIchim/gate-natural-language-processing-comments-classification-from-html-files,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,959,959,959
